日期,总确诊数,新增确诊数,总治愈数,新增治愈数,总死亡数,新增死亡数
2021年11.09,3248,1,3199,5,8,0
2021年11.10,3249,1,3202,3,8,0
2021年11.11,3251,2,3208,6,8,0
2021年11.12,3252,1,3211,3,8,0
2021年11.13,3253,1,3211,0,8,0
2021年11.14,3257,4,3216,5,8,0
2021年11.15,3259,2,3218,2,8,0
2021年11.16,3260,1,3221,3,8,0
2021年11.17,3264,4,3224,3,8,0
2021年11.18,3267,3,3224,0,8,0
2021年11.19,3269,2,3227,3,8,0
2021年11.20,3272,3,3228,1,8,0
2021年11.21,3274,2,3230,2,8,0
2021年11.22,3279,5,3231,1,8,0
2021年11.23,3281,2,3232,1,8,0
2021年11.24,3285,4,3233,1,8,0
2021年11.25,3291,6,3237,4,8,0
2021年11.26,3294,3,3240,3,8,0
2021年11.27,3297,3,3241,1,8,0
2021年11.28,3301,4,3244,3,8,0
2021年11.29,3310,9,3244,0,8,0
2021年11.30,3314,4,3248,4,8,0
2021年12.01,3315,1,3249,1,8,0
2021年12.02,3318,3,3251,2,8,0
2021年12.03,3322,4,3253,2,8,0
2021年12.04,3323,1,3257,4,8,0
2021年12.05,3324,1,3260,3,8,0
2021年12.06,3327,3,3263,3,8,0
2021年12.07,3330,3,3270,7,8,0
2021年12.08,3333,3,3271,1,8,0
2021年12.09,3333,0,3273,2,8,0
2021年12.10,3333,0,3278,5,8,0
2021年12.11,3334,1,3280,2,8,0
2021年12.12,3339,5,3285,5,8,0
2021年12.13,3343,4,3287,2,8,0
2021年12.14,3347,4,3288,1,8,0
2021年12.15,3353,6,3289,1,8,0
2021年12.16,3359,6,3289,0,8,0
2021年12.17,3366,7,3291,2,8,0
2021年12.18,3374,8,3292,1,8,0
2021年12.19,3384,10,3299,7,8,0
2021年12.20,3394,10,3305,6,8,0
2021年12.21,3399,5,3310,5,8,0
2021年12.22,3408,9,3315,5,8,0
2021年12.23,3413,5,3319,4,8,0
2021年12.24,3419,6,3323,4,8,0
2021年12.25,3421,2,3328,5,8,0
2021年12.26,3427,6,3331,3,8,0
2021年12.27,3429,2,3337,6,8,0
2021年12.28,3433,4,3338,1,8,0
2021年12.29,3443,10,3340,2,8,0
2021年12.30,3446,3,3342,2,8,0
2021年12.31,3457,11,3342,0,8,0
2022年01.01,3467,10,3346,4,8,0
2022年01.02,3473,6,3352,6,8,0
2022年01.03,3486,13,3354,2,8,0
2022年01.04,3493,7,3358,4,8,0
2022年01.05,3493,7,3358,0,8,0
